"date","elapseddays","elapsedhours","avgdism3","avgdism315"
2006-01-01,0,0,2.47772,2.4706408
2006-01-01,0,1,2.4741804,2.4635616
2006-01-01,0,2,2.4635616,2.4706408
2006-01-01,0,3,2.45789824,2.4564824
2006-01-01,0,4,2.45726897777778,2.442324
2006-01-01,0,5,2.43839111111111,2.442324
2006-01-01,0,6,2.41951324444444,2.4210864
2006-01-01,0,7,2.39748906666667,2.3856904
2006-01-01,0,8,2.38427456,2.3856904
2006-01-01,0,9,2.3644528,2.3644528
2006-01-01,0,10,2.37546488888889,2.3786112
2006-01-01,0,11,2.371532,2.3644528
2006-01-01,0,12,2.40378168888889,2.3998488
2006-01-01,0,13,2.38993792,2.3998488
2006-01-01,0,14,2.36728448,2.3573736
2006-01-01,0,15,2.36162112,2.3644528
2006-01-01,0,16,2.3679924,2.3573736
2006-01-01,0,17,2.36287964444444,2.3573736
2006-01-01,0,18,2.37011616,2.3573736
2006-01-01,0,19,2.37294784,2.3786112
2006-01-01,0,20,2.3927696,2.3927696
2006-01-01,0,21,2.38993792,2.3856904
2006-01-01,0,22,2.4352448,2.442324
2006-01-01,0,23,2.40950225454545,2.3998488
2006-01-02,1,24,2.43781905454545,2.442324
2006-01-02,1,25,2.44783004444444,2.4352448
2006-01-02,1,26,2.4529428,2.4494032
2006-01-02,1,27,2.50320512,2.5060368
2006-01-02,1,28,2.5095764,2.5201952
2006-01-02,1,29,2.50037344,2.4989576
2006-01-02,1,30,2.48558577777778,2.4918784
2006-01-02,1,31,2.48904672,2.4918784
2006-01-02,1,32,2.46985422222222,2.4635616
2006-01-02,1,33,2.44468373333333,2.442324
2006-01-02,1,34,2.4564824,2.4352448
2006-01-02,1,35,2.4635616,2.4635616
2006-01-02,1,36,2.46670791111111,2.47772
2006-01-02,1,37,2.4918784,2.47772
2006-01-02,1,38,2.4989576,2.5060368
2006-01-02,1,39,2.50037344,2.513116
2006-01-02,1,40,2.48621504,2.4847992
2006-01-02,1,41,2.49471008,2.47772
2006-01-02,1,42,2.47385861818182,2.47772
2006-01-02,1,43,2.47300053333333,2.47772
2006-01-02,1,44,2.45506656,2.4564824
2006-01-02,1,45,2.43781905454545,2.442324
2006-01-02,1,46,2.43241312,2.4140072
2006-01-02,1,47,2.40177949090909,2.4210864
2006-01-03,2,48,2.38427456,2.3927696
2006-01-03,2,49,2.3644528,2.3644528
2006-01-03,2,50,2.35658702222222,2.3573736
2006-01-03,2,51,2.36162112,2.3644528
2006-01-03,2,52,2.33770915555556,2.3502944
2006-01-03,2,53,2.32712610909091,2.3432152
2006-01-03,2,54,2.31883128888889,2.3219776
2006-01-03,2,55,2.3078192,2.2936608
2006-01-03,2,56,2.29082912,2.2936608
2006-01-03,2,57,2.29082912,2.30074
2006-01-03,2,58,2.30215584,2.2865816
2006-01-03,2,59,2.29932416,2.3078192
2006-01-03,2,60,2.2936608,2.30074
2006-01-03,2,61,2.30498752,2.30074
2006-01-03,2,62,2.28851229090909,2.2936608
2006-01-03,2,63,2.28107555555556,2.2936608
2006-01-03,2,64,2.26219768888889,2.265344
2006-01-03,2,65,2.2547252,2.2582648
2006-01-03,2,66,2.27478293333333,2.2582648
2006-01-03,2,67,2.2688836,2.265344
2006-01-03,2,68,2.2724232,2.2724232
2006-01-03,2,69,2.27383904,2.2582648
2006-01-03,2,70,2.28851229090909,2.2795024
2006-01-03,2,71,2.29680711111111,2.3148984
2006-01-04,3,72,2.29051448888889,2.2865816
2006-01-04,3,73,2.28422186666667,2.2795024
2006-01-04,3,74,2.26849031111111,2.265344
2006-01-04,3,75,2.265344,2.265344
2006-01-04,3,76,2.24331982222222,2.2441064
2006-01-04,3,77,2.2370272,2.2441064
2006-01-04,3,78,2.24732421818182,2.2511856
2006-01-04,3,79,2.22003712,2.229948
2006-01-04,3,80,2.21437376,2.2157896
2006-01-04,3,81,2.2228688,2.2157896
2006-01-04,3,82,2.22673018181818,2.2087104
2006-01-04,3,83,2.23388088888889,2.2370272
2006-01-04,3,84,2.22758826666667,2.229948
2006-01-04,3,85,2.21185671111111,2.2016312
2006-01-04,3,86,2.20241777777778,2.2016312
2006-01-04,3,87,2.19612515555556,2.1874728
2006-01-04,3,88,2.18668622222222,2.194552
2006-01-04,3,89,2.1662352,2.1662352
2006-01-04,3,90,2.1803936,2.1733144
2006-01-04,3,91,2.21185671111111,2.2087104
2006-01-04,3,92,2.21720544,2.2228688
2006-01-04,3,93,2.21185671111111,2.2228688
2006-01-04,3,94,2.2087104,2.2087104
2006-01-04,3,95,2.21814933333333,2.2087104
2006-01-05,4,96,2.20098763636364,2.2016312
2006-01-05,4,97,2.194552,2.1874728
2006-01-05,4,98,2.19927146666667,2.2016312
2006-01-05,4,99,2.21720544,2.2228688
2006-01-05,4,100,2.19172032,2.194552
2006-01-05,4,101,2.20304704,2.2087104
2006-01-05,4,102,2.19612515555556,2.2016312
2006-01-05,4,103,2.18811636363636,2.1803936
2006-01-05,4,104,2.19841338181818,2.1874728
2006-01-05,4,105,2.19927146666667,2.194552
2006-01-05,4,106,2.22084617142857,2.229948
2006-01-05,4,107,2.20304704,2.2016312
2006-01-05,4,108,2.19612515555556,2.2016312
2006-01-05,4,109,2.18668622222222,2.1733144
2006-01-05,4,110,2.18888864,2.194552
2006-01-05,4,111,2.16340352,2.1662352
2006-01-05,4,112,2.16780835555556,2.1520768
2006-01-05,4,113,2.1803936,2.194552
2006-01-05,4,114,2.176854,2.1662352
2006-01-05,4,115,2.18983253333333,2.1874728
2006-01-05,4,116,2.18554210909091,2.1874728
2006-01-05,4,117,2.19927146666667,2.2016312
2006-01-05,4,118,2.2157896,2.2157896
2006-01-05,4,119,2.22444195555556,2.2087104
2006-01-06,5,120,2.21643316363636,2.2016312
2006-01-06,5,121,2.21154208,2.2228688
2006-01-06,5,122,2.20613614545455,2.2016312
2006-01-06,5,123,2.20021536,2.2016312
2006-01-06,5,124,2.19069061818182,2.1874728
2006-01-06,5,125,2.17410097777778,2.1733144
2006-01-06,5,126,2.16466204444444,2.159156
2006-01-06,5,127,2.15836942222222,2.1662352
2006-01-06,5,128,2.15522311111111,2.1520768
2006-01-06,5,129,2.15836942222222,2.159156
2006-01-06,5,130,2.16340352,2.1803936
2006-01-06,5,131,2.159156,2.1520768
2006-01-06,5,132,2.1662352,2.1662352
2006-01-06,5,133,2.17189856,2.1733144
2006-01-06,5,134,2.18888864,2.1803936
2006-01-06,5,135,2.17473024,2.1803936
2006-01-06,5,136,2.1803936,2.1733144
2006-01-06,5,137,2.19172032,2.1874728
2006-01-06,5,138,2.18322528,2.1803936
2006-01-06,5,139,2.1803936,2.1874728
2006-01-06,5,140,2.16780835555556,2.1662352
2006-01-06,5,141,2.17189856,2.159156
2006-01-06,5,142,2.16151573333333,2.1662352
2006-01-06,5,143,2.15774016,2.159156
2006-01-07,6,144,2.1556164,2.159156
2006-01-07,6,145,2.01564130909091,2.0317304
2006-01-07,6,146,1.62349653333333,1.6352952
2006-01-07,6,147,1.62255264,1.6140576
2006-01-07,6,148,1.62035022222222,1.628216
2006-01-07,6,149,1.61122592,1.6211368
2006-01-07,6,150,1.59140416,1.5857408
2006-01-07,6,151,1.60461866666667,1.5998992
2006-01-07,6,152,1.60147235555556,1.5857408
2006-01-07,6,153,1.58888711111111,1.59282
2006-01-07,6,154,1.59517973333333,1.5998992
2006-01-07,6,155,1.59088930909091,1.59282
2006-01-07,6,156,1.59203342222222,1.59282
2006-01-07,6,157,1.5857408,1.5786616
2006-01-07,6,158,1.59423584,1.5857408
2006-01-07,6,159,1.59861207272727,1.6069784
2006-01-07,6,160,1.59203342222222,1.5786616
2006-01-07,6,161,1.62978915555556,1.628216
2006-01-07,6,162,1.76744026666667,1.734404
2006-01-07,6,163,2.43839111111111,2.3432152
2006-01-07,6,164,2.95061056,2.902472
2006-01-07,6,165,3.07079964444444,3.0723728
2006-01-07,6,166,3.06136071111111,3.0582144
2006-01-07,6,167,3.3130656,3.2776696
2006-01-08,7,168,4.19371808,4.1342528
2006-01-08,7,169,4.45346036363636,4.4740544
2006-01-08,7,170,3.99550048,4.0422232
2006-01-08,7,171,3.6210108,3.645788
2006-01-08,7,172,3.55942176,3.5325208
2006-01-08,7,173,3.61322368,3.610392
2006-01-08,7,174,3.51643170909091,3.5183624
2006-01-08,7,175,3.35711395555556,3.3484616
2006-01-08,7,176,3.17462791111111,3.1644024
2006-01-08,7,177,3.02423424,3.0298976
2006-01-08,7,178,2.92177890909091,2.9095512
2006-01-08,7,179,2.8033632,2.796284
2006-01-08,7,180,2.70582755555556,2.7113336
2006-01-08,7,181,2.6051456,2.6051456
2006-01-08,7,182,2.50474967272727,2.5201952
2006-01-08,7,183,2.4175468,2.4210864
2006-01-08,7,184,2.34463104,2.3502944
2006-01-08,7,185,2.28593803636364,2.2865816
2006-01-08,7,186,2.24217570909091,2.2370272
2006-01-08,7,187,2.20304704,2.2228688
2006-01-08,7,188,2.15722530909091,2.159156
2006-01-08,7,189,2.13225504,2.1520768
2006-01-08,7,190,2.0954432,2.0954432
2006-01-08,7,191,2.05863136,2.0600472
2006-01-09,8,192,2.03314624,2.0246512
2006-01-09,8,193,1.98846862222222,1.9963344
2006-01-09,8,194,1.94442026666667,1.94678
2006-01-09,8,195,1.93120576,1.9255424
2006-01-09,8,196,1.90494836363636,1.9043048
2006-01-09,8,197,1.90005728,1.9043048
2006-01-09,8,198,1.86324544,1.8689088
2006-01-09,8,199,1.85191872,1.8547504
2006-01-09,8,200,1.82077024,1.8122752
2006-01-09,8,201,1.79654364444444,1.805196
2006-01-09,8,202,1.77451946666667,1.7839584
2006-01-09,8,203,1.76193422222222,1.7627208
2006-01-09,8,204,1.7556416,1.7485624
2006-01-09,8,205,1.7839584,1.805196
2006-01-09,8,206,1.75968685714286,1.7556416
2006-01-09,8,207,1.7556416,1.7485624
2006-01-09,8,208,1.73504756363636,1.7414832
2006-01-09,8,209,1.72449312,1.7131664
2006-01-09,8,210,1.72449312,1.7273248
2006-01-09,8,211,1.73015648,1.7202456
2006-01-09,8,212,1.7273248,1.7273248
2006-01-09,8,213,1.72449312,1.7414832
2006-01-09,8,214,1.71882976,1.7202456
2006-01-09,8,215,1.7131664,1.7202456
2006-01-10,9,216,1.70750304,1.699008
2006-01-10,9,217,1.699008,1.7060872
2006-01-10,9,218,1.6848496,1.6919288
2006-01-10,9,219,1.69271537777778,1.699008
2006-01-10,9,220,1.68201792,1.6706912
2006-01-10,9,221,1.6706912,1.6706912
2006-01-10,9,222,1.67383751111111,1.6706912
2006-01-10,9,223,1.66754488888889,1.6706912
2006-01-10,9,224,1.66502784,1.663612
2006-01-10,9,225,1.65495964444444,1.663612
2006-01-10,9,226,1.66039418181818,1.6565328
2006-01-10,9,227,1.67352288,1.6706912
2006-01-10,9,228,1.66039418181818,1.6565328
2006-01-10,9,229,1.6671516,1.663612
2006-01-10,9,230,1.65181333333333,1.663612
2006-01-10,9,231,1.66502784,1.6706912
2006-01-10,9,232,1.65181333333333,1.6565328
2006-01-10,9,233,1.6706912,1.6706912
2006-01-10,9,234,1.6706912,1.6706912
2006-01-10,9,235,1.6706912,1.6706912
2006-01-10,9,236,1.66754488888889,1.6706912
2006-01-10,9,237,1.66554269090909,1.663612
2006-01-10,9,238,1.66125226666667,1.663612
2006-01-10,9,239,1.6388348,1.6423744
2006-01-11,10,240,1.65495964444444,1.6565328
2006-01-11,10,241,1.61972096,1.6352952
2006-01-11,10,242,1.62538432,1.6352952
2006-01-11,10,243,1.6211368,1.6352952
2006-01-11,10,244,1.5998992,1.59282
2006-01-11,10,245,1.60839424,1.6069784
2006-01-11,10,246,1.60890909090909,1.6140576
2006-01-11,10,247,1.59282,1.59282
2006-01-11,10,248,1.57724576,1.5715824
2006-01-11,10,249,1.56875072,1.5715824
2006-01-11,10,250,1.59203342222222,1.5998992
2006-01-11,10,251,1.60556256,1.6069784
2006-01-11,10,252,1.6140576,1.6211368
2006-01-11,10,253,1.61688928,1.6069784
2006-01-11,10,254,1.59140416,1.5786616
2006-01-11,10,255,1.59423584,1.5998992
2006-01-11,10,256,1.59423584,1.5786616
2006-01-11,10,257,1.61122592,1.6140576
2006-01-11,10,258,1.62255264,1.6211368
2006-01-11,10,259,1.66754488888889,1.6706912
2006-01-11,10,260,1.67583970909091,1.6848496
2006-01-11,10,261,1.663612,1.663612
2006-01-11,10,262,1.73865152,1.734404
2006-01-11,10,263,1.73298816,1.7485624
2006-01-12,11,264,1.6848496,1.6848496
2006-01-12,11,265,1.67635456,1.6777704
2006-01-12,11,266,1.6954684,1.699008
2006-01-12,11,267,1.6883892,1.6848496
2006-01-12,11,268,1.67841396363636,1.6777704
2006-01-12,11,269,1.67326545454545,1.6706912
2006-01-12,11,270,1.65046491428571,1.6565328
2006-01-12,11,271,1.65810595555556,1.6494536
2006-01-12,11,272,1.62435461818182,1.6211368
2006-01-12,11,273,1.610518,1.6069784
2006-01-12,11,274,1.58857248,1.5998992
2006-01-12,11,275,1.58888711111111,1.5857408
2006-01-12,11,276,1.57944817777778,1.5857408
2006-01-12,11,277,1.5857408,1.59282
2006-01-12,11,278,1.59346356363636,1.59282
2006-01-12,11,279,1.65086944,1.6423744
2006-01-12,11,280,1.62538432,1.628216
2006-01-12,11,281,1.63922808888889,1.6211368
2006-01-12,11,282,1.61688928,1.6211368
2006-01-12,11,283,1.6175972,1.6211368
2006-01-12,11,284,1.6175972,1.6211368
2006-01-12,11,285,1.62978915555556,1.6352952
2006-01-12,11,286,1.66554269090909,1.6565328
2006-01-12,11,287,1.6565328,1.6565328
2006-01-13,12,288,1.66296843636364,1.6565328
2006-01-13,12,289,1.68013013333333,1.6706912
2006-01-13,12,290,1.65810595555556,1.663612
2006-01-13,12,291,1.66125226666667,1.663612
2006-01-13,12,292,1.67635456,1.6706912
2006-01-13,12,293,1.67635456,1.6706912
2006-01-13,12,294,1.6742308,1.6706912
2006-01-13,12,295,1.68201792,1.6848496
2006-01-13,12,296,1.66219616,1.663612
2006-01-13,12,297,1.6423744,1.6423744
2006-01-13,12,298,1.65781992727273,1.663612
2006-01-13,12,299,1.65370112,1.663612
2006-01-13,12,300,1.65181333333333,1.663612
2006-01-13,12,301,1.6352952,1.6140576
2006-01-13,12,302,1.63387936,1.6352952
2006-01-13,12,303,1.63293546666667,1.6211368
2006-01-13,12,304,1.6034388,1.59282
2006-01-13,12,305,1.58857248,1.5715824
2006-01-13,12,306,1.59088930909091,1.5857408
2006-01-13,12,307,1.58007744,1.5857408
2006-01-13,12,308,1.60461866666667,1.6069784
2006-01-13,12,309,1.60776497777778,1.6069784
2006-01-13,12,310,1.63104768,1.628216
2006-01-13,12,311,1.60839424,1.6140576
2006-01-14,13,312,1.60776497777778,1.59282
2006-01-14,13,313,1.59423584,1.59282
2006-01-14,13,314,1.5857408,1.5786616
2006-01-14,13,315,1.56257250909091,1.5645032
2006-01-14,13,316,1.56025568,1.5645032
2006-01-14,13,317,1.557424,1.5715824
2006-01-14,13,318,1.54169244444444,1.5361864
2006-01-14,13,319,1.53193888,1.5291072
2006-01-14,13,320,1.53760224,1.5361864
2006-01-14,13,321,1.54043392,1.5291072
2006-01-14,13,322,1.539726,1.5432656
2006-01-14,13,323,1.53477056,1.5291072
2006-01-14,13,324,1.53193888,1.5291072
2006-01-14,13,325,1.53760224,1.5361864
2006-01-14,13,326,1.5291072,1.5291072
2006-01-14,13,327,1.53225351111111,1.5291072
2006-01-14,13,328,1.5432656,1.5361864
2006-01-14,13,329,1.5326468,1.5291072
2006-01-14,13,330,1.54455272727273,1.5503448
2006-01-14,13,331,1.53854613333333,1.5432656
2006-01-14,13,332,1.5432656,1.557424
2006-01-14,13,333,1.53168145454545,1.5291072
2006-01-14,13,334,1.5291072,1.5291072
2006-01-14,13,335,1.52627552,1.5291072
2006-01-15,14,336,1.5114092,1.5078696
2006-01-15,14,337,1.5149488,1.5149488
2006-01-15,14,338,1.50645376,1.5007904
2006-01-15,14,339,1.50645376,1.5078696
2006-01-15,14,340,1.50708302222222,1.5149488
2006-01-15,14,341,1.50708302222222,1.5007904
2006-01-15,14,342,1.50928544,1.5007904
2006-01-15,14,343,1.4937112,1.4937112
2006-01-15,14,344,1.49135146666667,1.5078696
2006-01-15,14,345,1.46932728888889,1.4724736
2006-01-15,14,346,1.46397856,1.451236
2006-01-15,14,347,1.46114688,1.4441568
2006-01-15,14,348,1.46475083636364,1.4937112
2006-01-15,14,349,1.45224731428571,1.4583152
2006-01-15,14,350,1.43283008,1.4299984
2006-01-15,14,351,1.4441568,1.4441568
2006-01-15,14,352,1.4441568,1.451236
2006-01-15,14,353,1.63293546666667,1.5786616
2006-01-15,14,354,2.1733144,2.1449976
2006-01-15,14,355,3.13372586666667,3.1006896
2006-01-15,14,356,4.04647072,4.0280648
2006-01-15,14,357,9.06766862222222,8.1127632
2006-01-15,14,358,18.1416298666667,17.379436
2006-01-15,14,359,26.5717772,26.6036336
2006-01-16,15,360,27.8008049777778,27.892048
2006-01-16,15,361,22.228688,22.9153704
2006-01-16,15,362,16.5051548,16.6219616
2006-01-16,15,363,11.8611996,11.9355312
2006-01-16,15,364,8.95943552,9.1109304
2006-01-16,15,365,7.30888071111111,7.4260808
2006-01-16,15,366,6.1730624,6.229696
2006-01-16,15,367,5.4014296,5.4085088
2006-01-16,15,368,4.82518272,4.8350936
2006-01-16,15,369,4.43441088,4.4528168
2006-01-16,15,370,4.04300977777778,4.0493024
2006-01-16,15,371,3.77900567272727,3.8156888
2006-01-16,15,372,3.5396,3.5396
2006-01-16,15,373,3.34704576,3.3413824
2006-01-16,15,374,3.1714816,3.18564
2006-01-16,15,375,3.02140256,3.0298976
2006-01-16,15,376,2.91033777777778,2.9095512
2006-01-16,15,377,2.81549897142857,2.8246008
2006-01-16,15,378,2.69324231111111,2.6759376
2006-01-16,15,379,2.6051456,2.619304
2006-01-16,15,380,2.51075626666667,2.513116
2006-01-16,15,381,2.45789824,2.4706408
2006-01-16,15,382,2.38993792,2.3856904
2006-01-16,15,383,2.3432152,2.336136
2006-01-17,16,384,2.31065088,2.3219776
2006-01-17,16,385,2.23985888,2.2441064
2006-01-17,16,386,2.21720544,2.2157896
2006-01-17,16,387,2.17473024,2.2087104
2006-01-17,16,388,2.14641344,2.1520768
2006-01-17,16,389,2.1096016,2.1025224
2006-01-17,16,390,2.08285795555556,2.088364
2006-01-17,16,391,2.07227490909091,2.0671264
2006-01-17,16,392,2.0317304,2.0246512
2006-01-17,16,393,1.99067104,1.9963344
2006-01-17,16,394,1.96329813333333,1.9609384
2006-01-17,16,395,1.94536416,1.9538592
2006-01-17,16,396,1.94098792727273,1.9255424
2006-01-17,16,397,1.9538592,1.9609384
2006-01-17,16,398,1.91295715555556,1.9043048
2006-01-17,16,399,1.87205511111111,1.8689088
2006-01-17,16,400,1.8830672,1.875988
2006-01-17,16,401,1.8689088,1.8689088
2006-01-17,16,402,1.87205511111111,1.8689088
2006-01-17,16,403,1.85758208,1.8618296
2006-01-17,16,404,1.85829,1.8618296
2006-01-17,16,405,1.83286923636364,1.8335128
2006-01-17,16,406,1.8122752,1.8193544
2006-01-17,16,407,1.8264336,1.840592
2006-01-18,17,408,1.8547504,1.8547504
2006-01-18,17,409,1.8335128,1.8335128
2006-01-18,17,410,1.8193544,1.8193544
2006-01-18,17,411,1.8193544,1.8193544
2006-01-18,17,412,1.7768792,1.7768792
2006-01-18,17,413,1.7910376,1.7910376
2006-01-18,17,414,1.734404,1.734404
2006-01-18,17,415,1.71788586666667,1.7131664
2006-01-18,17,416,1.71599808,1.6919288
2006-01-18,17,417,1.69334464,1.699008
2006-01-18,17,418,1.69617632,1.699008
2006-01-18,17,419,1.64709386666667,1.6494536
2006-01-18,17,420,1.65855542857143,1.663612
2006-01-18,17,421,1.65495964444444,1.6494536
2006-01-18,17,422,1.6317556,1.6211368
2006-01-18,17,423,1.63922808888889,1.628216
2006-01-18,17,424,1.65810595555556,1.663612
2006-01-18,17,425,1.6140576,1.6140576
2006-01-18,17,426,1.62538432,1.6211368
2006-01-18,17,427,1.6565328,1.663612
2006-01-18,17,428,1.6423744,1.6494536
2006-01-18,17,429,1.64641965714286,1.6423744
2006-01-18,17,430,1.66039418181818,1.6565328
2006-01-18,17,431,1.64803776,1.663612
2006-01-19,18,432,1.64866702222222,1.6423744
2006-01-19,18,433,1.6388348,1.6352952
2006-01-19,18,434,1.64520608,1.6352952
2006-01-19,18,435,1.65046491428571,1.6494536
2006-01-19,18,436,1.6423744,1.6494536
2006-01-19,18,437,1.63293546666667,1.6352952
2006-01-19,18,438,1.60839424,1.6069784
2006-01-19,18,439,1.6140576,1.6069784
2006-01-19,18,440,1.57944817777778,1.5786616
2006-01-19,18,441,1.58259448888889,1.5645032
2006-01-19,18,442,1.57724576,1.5786616
2006-01-19,18,443,1.56686293333333,1.557424
2006-01-19,18,444,1.56057031111111,1.5645032
2006-01-19,18,445,1.5715824,1.5715824
2006-01-19,18,446,1.58007744,1.5786616
2006-01-19,18,447,1.57315555555556,1.5715824
2006-01-19,18,448,1.557424,1.5786616
2006-01-19,18,449,1.55176064,1.5361864
2006-01-19,18,450,1.55270453333333,1.5503448
2006-01-19,18,451,1.55999825454545,1.5503448
2006-01-19,18,452,1.5609636,1.5715824
2006-01-19,18,453,1.57000924444444,1.5786616
2006-01-19,18,454,1.56371662222222,1.5715824
2006-01-19,18,455,1.54169244444444,1.5432656
2006-01-20,19,456,1.53477056,1.5361864
2006-01-20,19,457,1.5326468,1.5361864
2006-01-20,19,458,1.53760224,1.5361864
2006-01-20,19,459,1.54483875555556,1.5432656
2006-01-20,19,460,1.53760224,1.5291072
2006-01-20,19,461,1.5326468,1.5361864
2006-01-20,19,462,1.5361864,1.5361864
2006-01-20,19,463,1.5291072,1.5291072
2006-01-20,19,464,1.5291072,1.5291072
2006-01-20,19,465,1.54043392,1.5361864
2006-01-20,19,466,1.54798506666667,1.5432656
2006-01-20,19,467,1.539726,1.5432656
2006-01-20,19,468,1.53193888,1.5361864
2006-01-20,19,469,1.51966826666667,1.5291072
2006-01-20,19,470,1.50362208,1.4937112
2006-01-20,19,471,1.52061216,1.5149488
2006-01-20,19,472,1.49674514285714,1.5007904
2006-01-20,19,473,1.51881018181818,1.522028
2006-01-20,19,474,1.5114092,1.5149488
2006-01-20,19,475,1.51108741818182,1.522028
2006-01-20,19,476,1.5078696,1.5078696
2006-01-20,19,477,1.50708302222222,1.5149488
2006-01-20,19,478,1.5149488,1.5149488
2006-01-20,19,479,1.5007904,1.5007904
2006-01-21,20,480,1.48820515555556,1.4937112
2006-01-21,20,481,1.5007904,1.5007904
2006-01-21,20,482,1.47876622222222,1.4724736
2006-01-21,20,483,1.49512704,1.486632
2006-01-21,20,484,1.48505884444444,1.486632
2006-01-21,20,485,1.4724736,1.4795528
2006-01-21,20,486,1.46397856,1.4583152
2006-01-21,20,487,1.44101048888889,1.4441568
2006-01-21,20,488,1.44158254545455,1.4370776
2006-01-21,20,489,1.42613701818182,1.4229192
2006-01-21,20,490,1.42527893333333,1.41584
2006-01-21,20,491,1.42871127272727,1.4299984
2006-01-21,20,492,1.41584,1.4087608
2006-01-21,20,493,1.40734496,1.4087608
2006-01-21,20,494,1.39696213333333,1.4087608
2006-01-21,20,495,1.4052212,1.4087608
2006-01-21,20,496,1.42098850909091,1.41584
2006-01-21,20,497,1.41326574545455,1.41584
2006-01-21,20,498,1.42433504,1.4229192
2006-01-21,20,499,1.43283008,1.4370776
2006-01-21,20,500,1.43385978181818,1.4299984
2006-01-21,20,501,1.46681024,1.4795528
2006-01-21,20,502,1.46732509090909,1.4583152
2006-01-21,20,503,1.44982016,1.4441568
2006-01-22,21,504,1.44982016,1.4441568
2006-01-22,21,505,1.4264588,1.4299984
2006-01-22,21,506,1.43157155555556,1.4370776
2006-01-22,21,507,1.42150336,1.4229192
2006-01-22,21,508,1.41584,1.4087608
2006-01-22,21,509,1.41584,1.41584
2006-01-22,21,510,1.4052212,1.4087608
2006-01-22,21,511,1.40451328,1.4087608
2006-01-22,21,512,1.3875232,1.3875232
2006-01-22,21,513,1.38185984,1.380444
2006-01-22,21,514,1.37619648,1.380444
2006-01-22,21,515,1.3733648,1.3662856
2006-01-22,21,516,1.37179164444444,1.3733648
2006-01-22,21,517,1.37619648,1.3875232
2006-01-22,21,518,1.38494894545455,1.3875232
2006-01-22,21,519,1.3875232,1.380444
2006-01-22,21,520,1.37619648,1.380444
2006-01-22,21,521,1.38347794285714,1.380444
2006-01-22,21,522,1.4087608,1.41584
2006-01-22,21,523,1.4476964,1.4370776
2006-01-22,21,524,1.52281457777778,1.522028
2006-01-22,21,525,1.52281457777778,1.522028
2006-01-22,21,526,1.52596088888889,1.522028
2006-01-22,21,527,1.53315245714286,1.5291072
2006-01-23,22,528,1.53539982222222,1.5361864
2006-01-23,22,529,1.58059229090909,1.5645032
2006-01-23,22,530,1.61091128888889,1.6140576
2006-01-23,22,531,1.5998992,1.5998992
2006-01-23,22,532,1.58316654545455,1.59282
2006-01-23,22,533,1.5715824,1.5645032
2006-01-23,22,534,1.59423584,1.5857408
2006-01-23,22,535,1.60556256,1.5998992
2006-01-23,22,536,1.57801803636364,1.5645032
2006-01-23,22,537,1.53539982222222,1.5291072
2006-01-23,22,538,1.50645376,1.5078696
2006-01-23,22,539,1.4937112,1.4937112
2006-01-23,22,540,1.44698848,1.4441568
2006-01-23,22,541,1.44132512,1.4370776
2006-01-23,22,542,1.41867168,1.41584
2006-01-23,22,543,1.40296872727273,1.4087608
2006-01-23,22,544,1.39035488,1.3875232
2006-01-23,22,545,1.3698252,1.3662856
2006-01-23,22,546,1.36864533333333,1.3733648
2006-01-23,22,547,1.41841425454545,1.41584
2006-01-23,22,548,1.4016816,1.4016816
2006-01-23,22,549,1.3875232,1.3875232
2006-01-23,22,550,1.3875232,1.3875232
2006-01-23,22,551,1.39782021818182,1.3946024
2006-01-24,23,552,1.39267170909091,1.3875232
2006-01-24,23,553,1.37902816,1.3733648
2006-01-24,23,554,1.37808426666667,1.380444
2006-01-24,23,555,1.3592064,1.3592064
2006-01-24,23,556,1.35405789090909,1.3592064
2006-01-24,23,557,1.35071136,1.3662856
2006-01-24,23,558,1.36770144,1.3733648
2006-01-24,23,559,1.41300832,1.4087608
2006-01-24,23,560,1.41898631111111,1.4229192
2006-01-24,23,561,1.40451328,1.4087608
2006-01-24,23,562,1.3875232,1.3875232
2006-01-24,23,563,1.33718222222222,1.345048
2006-01-24,23,564,1.32239456,1.3308896
2006-01-24,23,565,1.31389952,1.3167312
2006-01-24,23,566,1.31830435555556,1.3167312
2006-01-24,23,567,1.33403591111111,1.3238104
2006-01-24,23,568,1.345048,1.3521272
2006-01-24,23,569,1.3167312,1.3308896
2006-01-24,23,570,1.3025728,1.3025728
2006-01-24,23,571,1.29974112,1.3025728
2006-01-24,23,572,1.30540448,1.3025728
2006-01-24,23,573,1.30571911111111,1.3025728
2006-01-24,23,574,1.31106784,1.309652
2006-01-24,23,575,1.30772130909091,1.309652
2006-01-25,24,576,1.31515804444444,1.3238104
2006-01-25,24,577,1.3167312,1.3167312
2006-01-25,24,578,1.31515804444444,1.309652
2006-01-25,24,579,1.3167312,1.309652
2006-01-25,24,580,1.31801832727273,1.3167312
2006-01-25,24,581,1.30571911111111,1.3025728
2006-01-25,24,582,1.31389952,1.3025728
2006-01-25,24,583,1.36203808,1.3521272
2006-01-25,24,584,1.32805792,1.3308896
2006-01-25,24,585,1.3025728,1.3025728
2006-01-25,24,586,1.309652,1.3167312
2006-01-25,24,587,1.29313386666667,1.2884144
2006-01-25,24,588,1.2884144,1.2884144
2006-01-25,24,589,1.28558272,1.3025728
2006-01-25,24,590,1.2884144,1.2884144
2006-01-25,24,591,1.2813352,1.274256
